Make,Fuel_Type,Model,Variant,Unnamed: 0,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Doors,Gears,Power,Torque,Tripmeter,Seating_Capacity,Wheels_Size,12v_Power_Outlet,Number_of_Airbags,Compression_Ratio,USB_Ports
Tata,Diesel,Nexon,Xma Diesel,522,980000,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Nexon,Xza Plus Diesel,523,1160000,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Nexon,Xza Plus Diesel Dual Tone,524,1180000,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Nexon,Xza Plus (O) Diesel,525,1250000,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Nexon,Xza Plus (O) Diesel Dual Tone,526,1270000,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Fiat,Petrol,Linea,Active Fire,527,715860,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Fiat,Diesel,Linea,Active Multijet,528,862175,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Fiat,Diesel,Linea,Dynamic Multijet,529,932025,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Fiat,Diesel,Linea,Emotion Multijet,530,991434,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Fiat,Petrol,Linea,T-Jet Emotion,531,997763,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Bolero Power Plus,Zlx,532,886398,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero Power Plus,Slx,533,851302,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero Power Plus,Sle,534,785656,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero Power Plus,Lx,535,749192,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
Mahindra,Diesel,Bolero Power Plus,Plus Ac Bs4 Ps,536,859497,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Bolero Power Plus,Plus Non Ac Bs4 Ps,537,819117,4.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Ldi,538,762742,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Vdi,539,814742,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Zdi,540,892243,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Zdi+,541,987743,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Zdi+ Dual Tone,542,1003552,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Zdi+ Ags,543,1037742,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Vdi Ags,544,864742,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Zdi Ags,545,942243,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Vitara Brezza,Zdi+ Dual Tone Ags,546,1059742,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,I20 Active,1.2 S,547,774035,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,I20 Active,1.2 Sx,548,858536,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,I20 Active,1.2 Sx Dual Tone,549,882298,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Diesel,I20 Active,1.4 Sx,550,993393,4.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,2.0,6.0,0.0,0.0
Ford,Petrol,Ecosport,1.5L Ti-Vct Ambiente,551,791000,3.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Petrol,Ecosport,1.5L Ti-Vct Trend,552,871000,3.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Petrol,Ecosport,1.5L Ti-Vct Titanium,553,950000,3.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Petrol,Ecosport,1.5L Ti-Vct Titanium Plus At,554,1130000,3.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Ford,Diesel,Ecosport,1.5L Tdci Ambiente,555,841000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Diesel,Ecosport,1.5L Tdci Trend,556,921000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Diesel,Ecosport,1.5L Tdci Titanium,557,999900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Diesel,Ecosport,1.5L Tdci Titanium Plus,558,1090000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Ford,Petrol,Ecosport,1.5L Ti-Vct Titanium Plus,559,999900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Ford,Diesel,Ecosport,1.5L Tdci Titanium S,560,1145000,3.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Ford,Petrol,Ecosport,1.5L Ti-Vct Thunder Edition,561,999900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Ford,Diesel,Ecosport,1.5L Tdci Thunder Edition,562,1090000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0
Renault,Petrol,Duster,Rxe Petrol,563,799990,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Petrol,Duster,Rxs Petrol,564,919990,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Petrol,Duster,Rxs (Opt) Cvt,565,999990,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Duster,85 Ps Rxe Mt Diesel,566,929990,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Duster,85 Ps Rxs Mt Diesel,567,999990,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Duster,110 Ps Rxs Mt Diesel,568,1119990,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Duster,110 Ps Rxz Mt Diesel,569,1209990,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Duster,110 Ps Rxz Amt Diesel,570,1249990,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Duster,110 Ps Rxs Awd (Opt) Diesel,571,1249990,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Verna,1.6 Vtvt Sx,572,999900,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Verna,1.6 Crdi Sx,573,1172544,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Verna,1.6 Crdi Sx (O),574,1301881,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Verna,1.6 Vtvt Sx (O),575,1172999,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Diesel,Verna,1.6 Crdi Sx Plus At,576,1328545,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Verna,1.6 Vtvt Sx(O) At,577,1287999,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Verna,1.4 Vtvt Ex,578,933182,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Verna,1.4 Vtvt E,579,817867,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Verna,1.6 Vtvt Sx (O) Anniversary Edition,580,1178894,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Verna,1.6 Vtvt Sx Plus At,581,1162875,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Diesel,Verna,1.6 Crdi Sx(O) At,582,1407871,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Verna,1.4 Crdi E,583,942867,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Verna,1.4 Crdi Ex,584,999900,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Petrol,Xuv300,1.2 W4,585,830127,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Petrol,Xuv300,1.2 W6,586,915128,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Petrol,Xuv300,1.2 W8,587,1060129,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Petrol,Xuv300,1.2 W8(O),588,1184129,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv300,1.5 W4,589,869131,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv300,1.5 W6,590,950131,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv300,1.5 W8,591,1095129,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv300,1.5 W8 (O),592,1214130,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv300,1.5 W8 Amt,593,1149800,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv300,1.5 W8 (O) Amt,594,1269131,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv300,1.5 W6 Amt,595,999000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Lodgy,85 Ps Std,596,863299,4.0,4.0,4.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Renault,Diesel,Lodgy,85 Ps Rxe 8 Seater,597,964199,4.0,4.0,4.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0
Renault,Diesel,Lodgy,Stepway Rxz 110Ps 8-Seater,598,1211599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
Renault,Diesel,Lodgy,Stepway Rxz 110Ps 7-Seater,599,1211599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0
Renault,Diesel,Lodgy,Stepway Rxl 85Ps 8-Seater,600,1053899,4.0,4.0,4.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0
Renault,Diesel,Lodgy,Stepway Rxz 85Ps 8-Seater,601,1130099,4.0,4.0,4.0,5.0,0.0,0.0,0.0,8.0,0.0,3.0,2.0,0.0,0.0
Renault,Diesel,Lodgy,85 Ps Rxe 7 Seater,602,964199,4.0,4.0,4.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
Volkswagen,Petrol,Vento,Trendline 1.6 (P),603,876500,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Petrol,Vento,Highline 1.6 (P),604,999900,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Petrol,Vento,Comfortline 1.6 (P),605,999900,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Petrol,Vento,Highline 1.2 (P) Dsg,606,1197500,4.0,2.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Petrol,Vento,Highline Plus 1.2 (P) Dsg,607,1449500,4.0,2.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Diesel,Vento,Trendline 1.5 (D),608,958500,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Diesel,Vento,Comfortline 1.5 (D),609,999900,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Diesel,Vento,Highline 1.5 (D),610,1210500,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Diesel,Vento,Highline 1.5 (D) Dsg,611,1336500,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Diesel,Vento,Highline Plus 1.5 (D) Dsg,612,1317500,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Diesel,Vento,Gt Line (D),613,1449500,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Volkswagen,Petrol,Vento,Gt Line (P) Dsg,614,1317500,4.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Electric,E2O Plus,P4,615,881425,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Electric,E2O Plus,P6,616,957177,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Tata,Electric,Tigor Ev,Xm+,617,960868,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Electric,Tigor Ev,Xt+,618,975868,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Electric,Tigor Ev,Xe+,619,944175,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Honda,Petrol,Brv,E Petrol,620,952900,4.0,4.0,5.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Brv,S Petrol,621,1052900,4.0,4.0,5.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Brv,V Petrol,622,1167900,4.0,4.0,5.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Brv,Vx Petrol,623,1271900,4.0,4.0,5.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Brv,V Cvt Petrol,624,1285900,4.0,4.0,5.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0
Honda,Diesel,Brv,S Diesel,625,1187900,4.0,4.0,5.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0
Honda,Diesel,Brv,V Diesel,626,1273900,4.0,4.0,5.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0
Honda,Diesel,Brv,Vx Diesel,627,1382900,4.0,4.0,5.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Thar,Crde,628,959860,4.0,4.0,3.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Thar,700 Special Edition,629,999148,4.0,4.0,3.0,5.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
Mahindra,Diesel,Thar,Crde Abs,630,974860,4.0,4.0,3.0,5.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
Force,Diesel,Gurkha,Xpedition 5 Door,631,999000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Force,Diesel,Gurkha,Xplorer 3 Door,632,1075000,4.0,4.0,3.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Force,Diesel,Gurkha,Xtreme,633,1299000,4.0,4.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Force,Diesel,Gurkha,Xtreme Abs,634,1330000,4.0,4.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Force,Diesel,Gurkha,Xpedition 3 Door,635,975000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Force,Diesel,Gurkha,Xplorer 5 Door,636,1225000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Maruti Suzuki,Petrol,Xl6,Zeta Mt,637,984689,4.0,4.0,5.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Xl6,Alpha Mt,638,1041189,4.0,4.0,5.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Xl6,Zeta At,639,1094689,4.0,4.0,5.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Xl6,Alpha At,640,1151189,4.0,4.0,5.0,5.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0
Fiat,Petrol,Abarth Avventura,1.4 T-Jet,641,989219,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300 Plus,P4,642,992748,3.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300 Plus,P6,643,1029650,3.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300 Plus,P8,644,1142157,3.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M2 7 Str,645,999900,4.0,0.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M4 7 Str,646,1156471,4.0,0.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M6 7 Str,647,1308592,4.0,0.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M8 7 Str,648,1468440,4.0,0.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M2 8 Str,649,999900,4.0,0.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M4 8 Str,650,1164569,4.0,0.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M6 8 Str,651,1316690,4.0,0.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Marazzo,M8 8 Str,652,1476538,4.0,0.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Scorpio,S3 2Wd,653,999994,4.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Scorpio,4Wd Getaway,654,1236258,4.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18.5,0.0
Mahindra,Diesel,Scorpio,2Wd Getaway,655,1123158,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Scorpio,S5 2Wd,656,1220030,4.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Scorpio,S7 120 2Wd,657,1330006,4.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Scorpio,S7 140 2Wd,658,1360668,4.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Scorpio,S11 2Wd,659,1540081,4.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Scorpio,S11 4Wd,660,1663054,4.0,4.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Scorpio,S9 2Wd,661,1423710,4.0,4.0,5.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Monte Carlo,Monte Carlo 1.5 Tdi At,662,1425599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Monte Carlo,Monte Carlo 1.6 Mpi At,663,1269599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Monte Carlo,Monte Carlo 1.5 Tdi Mt,664,1299599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Petrol,Monte Carlo,Monte Carlo 1.6 Mpi Mt,665,1139599,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Petrol,Xuv500,G At,666,1610180,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv500,W7,667,1418313,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,17.0,0.0,2.0,16.5,0.0
Mahindra,Diesel,Xuv500,W7 At,668,1539488,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W9,669,1588943,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv500,W9 At,670,1710118,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11,671,1716319,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 At,672,1837586,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 (O),673,1741319,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 (O) At,674,1862586,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0
Mahindra,Petrol,Xuv500,G At,675,1610180,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv500,W7,676,1418313,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,17.0,0.0,2.0,16.5,0.0
Mahindra,Diesel,Xuv500,W7 At,677,1539488,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W9,678,1588943,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv500,W9 At,679,1710118,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11,680,1716319,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 At,681,1837586,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 (O),682,1741319,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 (O) At,683,1862586,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 (O) Awd,684,1852488,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Mahindra,Diesel,Xuv500,W11 (O) Awd At,685,1973664,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0
